genotype	allelic_ratio
het	0.5319148936170213
het	0.5
het	0.17647058823529413
het	0.6
het	0.5
het	0.5833333333333334
het	0.5
het	0.42857142857142855
het	0.6086956521739131
het	0.4090909090909091
het	0.3870967741935484
het	0.6153846153846154
het	0.36363636363636365
het	0.36363636363636365
het	0.5686274509803921
het	0.4444444444444444
het	0.5
het	0.5333333333333333
het	0.4
het	0.5
het	0.5714285714285714
het	0.4
het	0.5370370370370371
het	0.7083333333333334
het	0.53125
het	0.23076923076923078
het	0.45454545454545453
het	0.16129032258064516
het	0.5
het	0.6470588235294118
het	0.5625
het	0.46153846153846156
het	0.4
het	0.4
het	0.4117647058823529
het	0.25
het	0.37037037037037035
het	0.5172413793103449
het	0.2727272727272727
het	0.2
het	0.4166666666666667
het	0.625
het	0.5
het	0.55
het	0.4166666666666667
het	0.6923076923076923
het	0.5
het	0.4666666666666667
het	0.375
het	0.5384615384615384
het	0.6
het	0.38095238095238093
het	0.0
het	0.5294117647058824
het	0.42105263157894735
het	0.7692307692307693
het	0.6
het	0.6
het	0.5909090909090909
het	0.9230769230769231
het	0.75
het	0.4444444444444444
het	0.4166666666666667
het	0.6428571428571429
het	0.36363636363636365
het	0.5714285714285714
het	0.8
het	0.4117647058823529
het	0.4166666666666667
het	0.6
het	0.5454545454545454
het	0.4074074074074074
het	0.45454545454545453
het	0.35
het	0.6
het	0.5909090909090909
het	0.16666666666666666
het	0.5370370370370371
het	0.3333333333333333
het	0.375
het	0.0
het	0.5454545454545454
het	0.6363636363636364
het	0.4
het	0.7037037037037037
het	0.75
het	0.8125
het	0.5294117647058824
het	0.43478260869565216
het	0.5333333333333333
het	0.35294117647058826
het	0.46153846153846156
het	0.6153846153846154
het	0.4
het	0.35714285714285715
het	0.5
het	0.8461538461538461
het	0.5652173913043478
het	0.7058823529411765
het	0.4375
het	0.6666666666666666
het	0.3076923076923077
het	0.5
het	0.4
het	0.6
het	0.2564102564102564
het	0.6428571428571429
het	0.39814814814814814
het	0.5217391304347826
het	0.7272727272727273
het	0.42857142857142855
het	0.4444444444444444
het	0.8
het	0.4411764705882353
het	0.5833333333333334
het	0.5
het	0.4594594594594595
het	0.7
het	0.6153846153846154
het	0.2
het	0.3888888888888889
het	0.47058823529411764
het	0.35714285714285715
het	0.4782608695652174
het	0.6923076923076923
het	0.4166666666666667
het	0.35294117647058826
het	0.4
het	0.45454545454545453
het	0.7272727272727273
het	0.375
het	0.6875
het	0.3684210526315789
het	0.5454545454545454
het	0.6818181818181818
het	0.26666666666666666
het	0.14285714285714285
het	0.4117647058823529
het	0.4745762711864407
het	0.5853658536585366
het	0.5263157894736842
het	0.625
het	0.5714285714285714
het	0.25
het	0.9
het	0.3142857142857143
het	0.7
het	0.38461538461538464
het	0.3157894736842105
het	0.36363636363636365
het	0.38636363636363635
het	0.3333333333333333
het	0.875
het	0.5217391304347826
het	0.7
het	0.5714285714285714
het	0.5428571428571428
het	0.45714285714285713
het	0.8333333333333334
het	0.3333333333333333
het	0.6046511627906976
het	0.2777777777777778
het	0.4375
het	0.5925925925925926
het	0.4
het	0.6296296296296297
het	0.4666666666666667
het	0.5277777777777778
het	0.5384615384615384
het	0.4375
het	0.7142857142857143
het	0.475
het	0.8
het	0.3
het	0.3181818181818182
het	0.7857142857142857
het	0.4666666666666667
het	0.72
het	0.3888888888888889
het	0.5714285714285714
het	0.5
het	0.2727272727272727
het	0.5
het	0.375
het	0.52
het	0.8571428571428571
het	0.5714285714285714
het	0.32142857142857145
het	0.5357142857142857
het	0.5
het	0.875
het	0.4
het	0.3076923076923077
het	0.5
het	0.5909090909090909
het	0.16666666666666666
het	0.6666666666666666
het	0.8181818181818182
het	0.8
het	0.5333333333333333
het	0.4
het	1.0
het	0.6029411764705882
het	0.5769230769230769
het	0.4
het	0.5161290322580645
het	0.5
het	0.0
het	0.36363636363636365
het	0.3
het	0.3333333333333333
het	0.5454545454545454
het	0.5217391304347826
het	0.35714285714285715
het	0.7
het	0.3333333333333333
het	0.5833333333333334
het	0.8
het	0.5
het	0.45
het	0.68
het	0.46153846153846156
het	0.5
het	0.5454545454545454
het	0.6
het	0.5
het	0.46153846153846156
het	0.3333333333333333
het	0.42105263157894735
het	0.7
het	0.4
het	0.21428571428571427
het	0.4
het	0.35714285714285715
het	0.7857142857142857
het	0.37037037037037035
het	0.7222222222222222
het	0.5384615384615384
het	0.9
het	0.1
het	0.2
het	0.5833333333333334
het	0.7368421052631579
het	0.43478260869565216
het	0.3
het	0.6363636363636364
het	0.6153846153846154
het	0.5
het	0.5416666666666666
het	0.5
het	0.6
het	0.5
het	0.6666666666666666
het	0.7
het	0.7692307692307693
het	0.4
het	0.2857142857142857
het	0.0625
het	0.8333333333333334
het	0.5454545454545454
het	0.46153846153846156
het	0.42857142857142855
het	0.5
het	0.6363636363636364
het	0.8
het	0.5121951219512195
het	0.6458333333333334
het	0.17647058823529413
het	0.3333333333333333
het	0.0
het	0.5333333333333333
het	0.4583333333333333
het	0.75
het	0.8333333333333334
het	0.5789473684210527
het	0.29411764705882354
het	0.5
het	0.7368421052631579
het	0.625
het	0.875
het	0.5588235294117647
het	0.6052631578947368
het	0.36363636363636365
het	0.42857142857142855
het	0.5686274509803921
het	0.6153846153846154
het	0.6190476190476191
het	0.4772727272727273
het	0.5238095238095238
het	0.42857142857142855
het	0.0
het	0.3
het	0.25
het	0.23529411764705882
het	0.6111111111111112
het	0.30434782608695654
het	0.3684210526315789
het	0.6363636363636364
het	0.6111111111111112
het	0.5
het	0.13333333333333333
het	0.5384615384615384
het	0.7333333333333333
het	0.5882352941176471
het	0.5714285714285714
het	0.8181818181818182
het	0.8571428571428571
het	0.41379310344827586
het	0.7
het	0.46875
het	0.25
het	0.5625
het	0.75
het	0.8333333333333334
het	0.2727272727272727
het	0.6428571428571429
het	0.35294117647058826
het	0.5833333333333334
het	0.2
het	0.5384615384615384
het	0.4090909090909091
het	0.5333333333333333
het	0.627906976744186
het	0.7272727272727273
het	0.15384615384615385
het	0.08333333333333333
het	0.29411764705882354
het	0.75
het	0.4117647058823529
het	0.3
het	0.26666666666666666
het	0.3333333333333333
het	0.34782608695652173
het	0.5
het	0.2777777777777778
het	0.36363636363636365
het	0.4166666666666667
het	0.5428571428571428
het	0.21052631578947367
het	0.7
het	0.35714285714285715
het	0.6666666666666666
het	0.4166666666666667
het	0.5
het	0.5975609756097561
het	0.4583333333333333
het	0.5
het	0.4583333333333333
het	0.7222222222222222
het	0.7272727272727273
het	0.2727272727272727
het	0.45454545454545453
het	0.45454545454545453
het	0.25
het	0.45454545454545453
het	0.41379310344827586
het	0.47368421052631576
het	0.5454545454545454
het	0.23076923076923078
het	0.38461538461538464
het	0.625
het	0.4375
het	0.3333333333333333
het	0.2
het	0.8181818181818182
het	0.38461538461538464
het	0.38461538461538464
het	0.25
het	0.3076923076923077
het	0.4375
het	0.5333333333333333
het	0.7272727272727273
het	0.28
het	0.5263157894736842
het	0.3
het	0.36363636363636365
het	0.7142857142857143
het	0.6
het	0.3888888888888889
het	0.5909090909090909
het	0.35714285714285715
het	0.8947368421052632
het	0.5384615384615384
het	0.4166666666666667
het	0.2
het	0.5
het	0.5652173913043478
het	0.4444444444444444
het	0.2727272727272727
het	0.6190476190476191
het	0.8
het	0.6153846153846154
het	0.47619047619047616
het	0.07142857142857142
het	0.25
het	0.38095238095238093
het	0.07692307692307693
het	0.6875
het	0.85
het	0.3076923076923077
het	0.3
het	0.4666666666666667
het	0.7027027027027027
het	0.23076923076923078
het	0.8
het	0.0
het	0.43902439024390244
het	0.5294117647058824
het	0.5
het	0.5925925925925926
het	0.8
het	0.5454545454545454
het	0.375
het	0.2727272727272727
het	0.0
het	0.5882352941176471
het	0.5789473684210527
het	0.6379310344827587
het	0.5
het	0.6666666666666666
het	0.5
het	0.3
het	0.5833333333333334
het	0.47619047619047616
het	0.47619047619047616
het	0.3409090909090909
het	0.4117647058823529
het	0.0
het	0.2702702702702703
het	0.75
het	0.5625
het	0.5
het	0.5
het	0.3076923076923077
het	0.3870967741935484
het	0.49056603773584906
het	0.5833333333333334
het	0.09090909090909091
het	0.5714285714285714
het	0.7368421052631579
het	0.36363636363636365
het	0.8
het	0.6
het	0.5
het	0.8
het	0.6363636363636364
het	0.42857142857142855
het	0.6666666666666666
het	0.4
het	0.09090909090909091
het	0.5714285714285714
het	0.5384615384615384
het	0.8823529411764706
het	0.6666666666666666
het	0.1875
het	0.3
het	0.4782608695652174
het	0.4
het	0.0
het	0.3076923076923077
het	0.4666666666666667
het	0.4
het	0.3076923076923077
het	0.36363636363636365
het	0.3
het	0.375
het	0.4166666666666667
het	0.8
het	0.35714285714285715
het	0.4666666666666667
het	0.7692307692307693
het	0.9
het	0.5
het	0.5833333333333334
het	0.5454545454545454
het	0.36363636363636365
het	0.6875
het	0.3333333333333333
het	0.3
het	0.3548387096774194
het	0.7333333333333333
het	0.29411764705882354
het	0.8
het	0.7
het	0.5416666666666666
het	0.4
het	0.34210526315789475
het	0.2631578947368421
het	0.6153846153846154
het	0.4666666666666667
het	0.4666666666666667
het	0.2727272727272727
het	0.4166666666666667
het	0.5
het	0.16666666666666666
het	0.15384615384615385
het	0.21428571428571427
het	0.72
het	0.09090909090909091
het	0.5714285714285714
het	0.45454545454545453
het	0.46153846153846156
het	0.36363636363636365
het	0.4
het	0.5588235294117647
het	0.8
het	0.08333333333333333
het	0.55
het	0.5454545454545454
het	0.5789473684210527
het	0.8
het	0.6923076923076923
het	0.4117647058823529
het	0.15789473684210525
het	0.4444444444444444
het	0.6129032258064516
het	0.36363636363636365
het	0.4583333333333333
het	0.2
het	0.5333333333333333
het	0.18181818181818182
het	0.4666666666666667
het	0.6875
het	0.5517241379310345
het	0.35714285714285715
het	0.2727272727272727
het	0.6842105263157895
het	0.3684210526315789
het	0.5
het	0.5
het	0.46153846153846156
het	0.25806451612903225
het	0.38461538461538464
het	0.5833333333333334
het	0.15384615384615385
het	0.7142857142857143
het	0.5384615384615384
het	0.16666666666666666
het	0.4166666666666667
het	0.5277777777777778
het	0.7647058823529411
het	0.38461538461538464
het	0.631578947368421
het	0.6363636363636364
het	0.05263157894736842
het	0.4827586206896552
het	0.25
het	0.625
het	0.16666666666666666
het	0.39285714285714285
het	0.36
het	0.5384615384615384
het	0.5714285714285714
het	0.47368421052631576
het	0.7894736842105263
het	0.125
het	0.2
het	0.47368421052631576
het	0.5357142857142857
het	0.55
het	0.391304347826087
het	0.5454545454545454
het	0.8947368421052632
het	0.5909090909090909
het	0.46153846153846156
het	0.6862745098039216
het	0.7916666666666666
het	0.7857142857142857
het	0.5
het	0.5151515151515151
het	0.3076923076923077
het	0.6923076923076923
het	0.52
het	0.5
het	0.6538461538461539
het	0.35294117647058826
het	0.6458333333333334
het	0.36363636363636365
het	0.5789473684210527
het	0.4838709677419355
het	0.49019607843137253
het	0.45454545454545453
het	0.7647058823529411
het	1.0
het	0.7333333333333333
het	0.9230769230769231
het	0.4444444444444444
het	0.6153846153846154
het	0.5454545454545454
het	0.6
het	0.2727272727272727
het	0.5641025641025641
het	0.5
het	0.08333333333333333
het	0.3
het	0.38461538461538464
het	0.75
het	0.5
het	0.47619047619047616
het	0.5
het	0.5333333333333333
het	0.45454545454545453
het	0.52
het	0.4482758620689655
het	0.6875
het	0.36363636363636365
het	0.5789473684210527
het	0.36363636363636365
het	0.625
het	0.5
het	0.21428571428571427
het	0.45454545454545453
het	0.5555555555555556
het	0.5510204081632653
het	0.52
het	0.2857142857142857
het	0.2857142857142857
het	0.23076923076923078
het	0.5
het	0.47058823529411764
het	0.42857142857142855
het	0.5
het	0.631578947368421
het	0.46
het	0.5333333333333333
het	0.2
het	0.3333333333333333
het	0.5454545454545454
het	0.7142857142857143
het	0.5333333333333333
het	0.5333333333333333
het	0.5625
het	0.5
het	0.75
het	0.7894736842105263
het	0.52
het	0.9090909090909091
het	0.7619047619047619
het	0.6666666666666666
het	0.45454545454545453
het	0.23076923076923078
het	0.5675675675675675
het	0.5
het	0.25
het	0.6428571428571429
het	0.16666666666666666
het	0.5483870967741935
het	0.09090909090909091
het	0.5833333333333334
het	0.6666666666666666
het	0.5
het	0.6410256410256411
het	0.6
het	0.35
het	0.3181818181818182
het	0.38461538461538464
het	0.5
het	0.46808510638297873
het	0.5384615384615384
het	0.5
het	0.3125
het	0.3333333333333333
het	0.2
het	0.7727272727272727
het	0.4090909090909091
het	0.875
het	0.45454545454545453
het	0.6428571428571429
het	0.5
het	0.5
het	0.6666666666666666
het	0.4166666666666667
het	0.9166666666666666
het	0.16666666666666666
het	0.0
het	0.4473684210526316
het	0.7307692307692307
het	0.25
het	0.45454545454545453
het	0.125
het	0.45454545454545453
het	0.4
het	0.92
het	0.45454545454545453
het	0.6428571428571429
het	0.45454545454545453
het	0.5
het	0.4492753623188406
het	0.6153846153846154
het	0.8
het	0.38461538461538464
het	0.8095238095238095
het	0.5
het	0.5714285714285714
het	0.5833333333333334
het	0.7045454545454546
het	0.3157894736842105
het	0.45454545454545453
het	0.2
het	0.5517241379310345
het	0.5
het	0.18181818181818182
het	0.5
het	0.38461538461538464
het	0.75
het	0.3333333333333333
het	0.5
het	0.45454545454545453
het	0.7
het	0.26666666666666666
het	0.3157894736842105
het	0.5
het	0.68
het	0.6612903225806451
het	0.25
het	0.1
het	0.30434782608695654
het	0.3076923076923077
het	0.2692307692307692
het	0.5789473684210527
het	0.75
het	0.7619047619047619
het	0.3333333333333333
het	0.9090909090909091
het	0.6818181818181818
het	0.7555555555555555
het	0.36363636363636365
het	0.3125
het	0.5833333333333334
het	0.2692307692307692
het	0.5294117647058824
het	0.7
het	0.42105263157894735
het	0.6666666666666666
het	0.47619047619047616
het	0.8
het	0.4375
het	0.16666666666666666
het	0.19047619047619047
het	0.45454545454545453
het	0.6111111111111112
het	0.5416666666666666
het	0.42857142857142855
het	0.5405405405405406
het	0.5
het	0.4117647058823529
het	0.4166666666666667
het	0.5625
het	0.46808510638297873
het	0.391304347826087
het	0.15384615384615385
het	0.0
het	0.6666666666666666
het	0.9
het	0.5384615384615384
het	0.4117647058823529
het	0.45454545454545453
het	0.6363636363636364
het	0.55
het	0.9583333333333334
het	0.5
het	0.7857142857142857
het	0.0
het	0.3333333333333333
het	0.8235294117647058
het	0.75
het	0.4
het	0.45454545454545453
het	0.3
het	0.5652173913043478
het	0.07692307692307693
het	0.6153846153846154
het	0.5
het	0.45901639344262296
het	0.52
het	0.5416666666666666
het	0.5714285714285714
het	0.8461538461538461
het	0.4
het	0.5
het	0.47058823529411764
het	0.2777777777777778
het	0.5833333333333334
het	0.7
het	0.6071428571428571
het	0.3333333333333333
het	0.4418604651162791
het	0.8181818181818182
het	0.3076923076923077
het	0.8
het	0.631578947368421
het	0.35714285714285715
het	0.46835443037974683
het	0.4864864864864865
het	0.6666666666666666
het	0.5
het	0.14285714285714285
het	0.15384615384615385
het	0.5454545454545454
het	0.6
het	0.7894736842105263
het	0.5833333333333334
het	0.42857142857142855
het	0.6666666666666666
het	0.25
het	0.2
het	0.7058823529411765
het	0.7
het	0.5806451612903226
het	0.5333333333333333
het	0.5
het	0.4666666666666667
het	0.6
het	0.6296296296296297
het	0.2
het	0.5454545454545454
het	0.8
het	0.6428571428571429
het	0.5263157894736842
het	0.46153846153846156
het	0.2
het	0.38461538461538464
het	0.23076923076923078
het	0.6071428571428571
het	0.5833333333333334
het	0.75
het	0.5217391304347826
het	0.7
het	0.5333333333333333
het	0.8
het	0.55
het	0.2857142857142857
het	0.14285714285714285
het	0.2127659574468085
het	0.7368421052631579
het	0.43478260869565216
het	0.5
het	0.6470588235294118
het	0.7777777777777778
het	0.2608695652173913
het	0.4583333333333333
het	0.6
het	0.5
het	0.6666666666666666
het	0.38461538461538464
het	0.36363636363636365
het	0.6923076923076923
het	0.5454545454545454
het	0.47619047619047616
het	0.5151515151515151
het	0.7142857142857143
het	0.5714285714285714
het	0.7
het	0.4
het	0.65
het	1.0
het	0.5
het	0.09090909090909091
het	0.3333333333333333
het	0.5555555555555556
het	0.7241379310344828
het	0.38461538461538464
het	0.5
het	0.42857142857142855
het	0.52
het	0.4166666666666667
het	0.5833333333333334
het	0.65
het	0.3
het	0.7
het	0.5166666666666667
het	0.4095238095238095
het	0.45454545454545453
het	0.5
het	0.47368421052631576
het	0.5
het	0.55
het	0.64
het	0.18181818181818182
het	0.8333333333333334
het	0.5
het	0.5833333333333334
het	0.4583333333333333
het	0.7222222222222222
het	0.45454545454545453
het	0.4166666666666667
het	0.5833333333333334
het	0.18181818181818182
het	0.5833333333333334
het	0.36363636363636365
het	0.7857142857142857
het	0.5882352941176471
het	0.5306122448979592
het	0.6923076923076923
het	0.1875
het	0.16666666666666666
het	0.2222222222222222
het	0.4166666666666667
het	0.4090909090909091
het	0.4
het	0.09090909090909091
het	0.5
het	0.29411764705882354
het	0.17647058823529413
het	0.16666666666666666
het	0.35
het	0.6666666666666666
het	0.6363636363636364
het	0.7
het	0.358974358974359
het	0.2727272727272727
het	0.5517241379310345
het	0.6071428571428571
het	0.2727272727272727
het	0.3
het	0.5882352941176471
het	0.5
het	0.5384615384615384
het	0.6
het	0.6428571428571429
het	0.5
het	0.3684210526315789
het	0.7857142857142857
het	0.6923076923076923
het	0.7272727272727273
het	0.6521739130434783
het	0.3
het	0.5147058823529411
het	0.7692307692307693
het	0.5510204081632653
het	0.4838709677419355
het	0.5652173913043478
het	0.42592592592592593
het	0.43137254901960786
het	0.44
het	0.4666666666666667
het	0.5833333333333334
het	0.6
het	0.4583333333333333
het	0.45454545454545453
het	0.23076923076923078
het	0.5454545454545454
het	0.391304347826087
het	0.375
het	0.5
het	0.4166666666666667
het	0.5384615384615384
het	0.5
het	0.1
het	0.3888888888888889
het	0.23076923076923078
het	0.631578947368421
het	0.13333333333333333
het	0.5
het	0.5
het	0.33043478260869563
het	0.34615384615384615
het	0.6363636363636364
het	0.6363636363636364
het	0.6153846153846154
het	0.6
het	0.4
het	0.5217391304347826
het	0.3125
het	0.125
het	0.4166666666666667
het	0.2777777777777778
het	0.7
het	0.5
het	0.5555555555555556
het	0.4778761061946903
het	0.3333333333333333
het	0.7241379310344828
het	0.5
het	0.375
het	0.6428571428571429
het	0.75
het	0.3
het	0.3888888888888889
het	0.46153846153846156
het	0.4
het	0.0
het	0.45901639344262296
het	0.7619047619047619
het	0.5
het	0.6470588235294118
het	0.4
het	0.5402298850574713
het	1.0
het	0.5757575757575758
het	0.7
het	0.1
het	0.42857142857142855
het	0.6666666666666666
het	0.5714285714285714
het	0.5238095238095238
het	0.5
het	0.3
het	0.4
het	0.5185185185185185
het	0.5714285714285714
het	0.4
het	0.6595744680851063
het	0.6428571428571429
het	0.45454545454545453
het	0.5217391304347826
het	0.3
het	0.5294117647058824
het	0.3333333333333333
het	0.375
het	0.5333333333333333
het	0.3125
het	0.7333333333333333
het	0.5538461538461539
het	0.125
het	0.7
het	0.4166666666666667
het	0.6
het	0.4666666666666667
het	0.72
het	0.5
het	0.8333333333333334
het	0.6666666666666666
het	0.92
het	0.6666666666666666
het	0.4166666666666667
het	0.6417910447761194
het	0.75
het	0.5
het	1.0
het	0.631578947368421
het	0.8235294117647058
het	0.5
het	0.26666666666666666
het	0.45454545454545453
het	0.2727272727272727
het	0.3125
het	0.2857142857142857
het	0.36363636363636365
het	0.5
het	0.8666666666666667
het	0.37037037037037035
het	0.5
het	0.5882352941176471
het	0.3333333333333333
het	0.7741935483870968
het	0.625
het	0.43333333333333335
het	0.46875
het	0.7272727272727273
het	1.0
het	0.42424242424242425
het	0.7333333333333333
het	0.5
het	0.35714285714285715
het	0.46774193548387094
het	0.95
het	0.3333333333333333
het	0.2727272727272727
het	0.4117647058823529
het	0.3
het	0.6111111111111112
het	0.5588235294117647
het	0.55
het	0.6428571428571429
het	0.5
het	0.5833333333333334
het	0.35
het	0.38461538461538464
het	0.4166666666666667
het	0.5
het	0.6111111111111112
het	0.5421686746987951
het	0.375
het	0.5454545454545454
het	0.6
het	0.5333333333333333
het	0.2571428571428571
het	0.8181818181818182
het	0.7692307692307693
het	0.75
het	0.4583333333333333
het	0.5116279069767442
het	0.45454545454545453
het	0.5454545454545454
het	0.4117647058823529
het	0.37037037037037035
het	0.2857142857142857
het	0.4
het	0.6875
het	0.4166666666666667
het	0.3
het	0.42857142857142855
het	1.0
het	0.4
het	0.16666666666666666
het	0.1935483870967742
het	0.2777777777777778
het	0.6153846153846154
het	0.6153846153846154
het	0.42857142857142855
het	0.4482758620689655
het	0.6666666666666666
het	0.42857142857142855
het	0.5
het	0.5
het	0.2727272727272727
het	0.2
het	0.5384615384615384
het	0.4
het	0.6153846153846154
het	0.3333333333333333
het	0.6097560975609756
het	0.4827586206896552
het	0.3076923076923077
het	0.23809523809523808
het	0.2
het	0.42105263157894735
het	0.4666666666666667
het	0.4
het	0.6538461538461539
het	0.6
het	0.7368421052631579
het	0.4090909090909091
het	0.3333333333333333
het	0.5
het	0.52
het	0.09090909090909091
het	0.8
het	0.2222222222222222
het	0.8571428571428571
het	0.8620689655172413
het	0.4838709677419355
het	0.3
het	0.5384615384615384
het	0.5882352941176471
het	0.4166666666666667
het	0.6666666666666666
het	0.5483870967741935
het	0.5384615384615384
het	0.5384615384615384
het	0.5769230769230769
het	0.5454545454545454
het	0.47368421052631576
het	0.45
het	0.4375
het	0.36363636363636365
het	0.3
het	0.6785714285714286
het	0.42857142857142855
het	0.6666666666666666
het	0.45652173913043476
het	0.75
het	0.6341463414634146
het	0.36363636363636365
het	0.6111111111111112
het	0.25
het	0.9
het	0.3888888888888889
het	0.3333333333333333
het	0.5384615384615384
het	0.5454545454545454
het	0.4418604651162791
het	0.4642857142857143
het	0.7272727272727273
het	0.26
het	0.6842105263157895
het	0.5
het	0.4444444444444444
het	0.8
het	0.3783783783783784
het	0.6
het	0.6428571428571429
het	0.6190476190476191
het	0.5217391304347826
het	0.6075949367088608
het	0.3125
het	0.45454545454545453
het	0.36363636363636365
het	0.6
het	0.4166666666666667
het	0.7857142857142857
het	0.509090909090909
het	0.13333333333333333
het	0.2777777777777778
het	0.3
het	0.5
het	0.6
het	0.7857142857142857
het	0.0
het	0.275
het	0.38461538461538464
het	0.3
het	0.14285714285714285
het	0.4166666666666667
het	0.7692307692307693
het	0.52
het	0.3333333333333333
het	0.4
het	0.1
het	0.3
het	0.375
het	0.35294117647058826
het	0.8
het	0.42857142857142855
het	0.42
het	0.45454545454545453
het	0.35135135135135137
het	0.4864864864864865
het	0.41935483870967744
het	0.23076923076923078
het	0.5
het	0.4
het	0.6666666666666666
het	0.2727272727272727
het	0.3333333333333333
het	0.5
het	0.5952380952380952
het	0.21052631578947367
het	0.4666666666666667
het	0.36363636363636365
het	0.3888888888888889
het	0.4166666666666667
het	0.52
het	0.2727272727272727
het	0.41935483870967744
het	0.8
het	0.5
het	0.3333333333333333
het	0.47058823529411764
het	0.5
het	0.7272727272727273
het	0.68
het	0.717391304347826
het	0.3333333333333333
het	0.5625
het	0.5882352941176471
het	0.6
het	0.4444444444444444
het	0.5294117647058824
het	0.7058823529411765
het	0.6153846153846154
het	0.3333333333333333
het	0.3
het	0.30434782608695654
het	0.5
het	0.5
het	0.6923076923076923
het	0.36363636363636365
het	0.7333333333333333
het	0.5263157894736842
het	0.08333333333333333
het	0.46153846153846156
het	0.5909090909090909
het	1.0
het	0.5405405405405406
het	0.6
het	0.8
het	0.7
het	0.1875
het	0.5862068965517241
het	0.5185185185185185
het	0.6
het	0.5789473684210527
het	0.5
het	0.3125
het	0.09090909090909091
het	0.5294117647058824
het	0.5909090909090909
het	0.3333333333333333
het	0.6363636363636364
het	0.35714285714285715
het	0.5
het	0.4375
het	0.3076923076923077
het	0.5454545454545454
het	0.4375
het	0.6875
het	0.6341463414634146
het	0.4166666666666667
het	0.8125
het	0.36363636363636365
het	0.25
het	0.4722222222222222
het	0.3958333333333333
het	0.3333333333333333
het	0.6
het	0.5555555555555556
het	0.25
het	0.5652173913043478
het	0.7857142857142857
het	0.34375
het	0.46153846153846156
het	0.45454545454545453
het	0.34782608695652173
het	0.7
het	0.36363636363636365
het	0.6
het	0.38461538461538464
het	0.4772727272727273
het	0.09090909090909091
het	0.6
het	0.5263157894736842
het	0.5
het	0.42857142857142855
het	0.18181818181818182
het	0.6521739130434783
het	0.5454545454545454
het	0.6333333333333333
het	0.2
het	0.5
het	0.25
het	0.6666666666666666
het	0.47058823529411764
het	0.2857142857142857
het	0.38461538461538464
het	0.2916666666666667
het	0.6923076923076923
het	0.5454545454545454
het	0.4
het	0.6
het	0.5555555555555556
het	0.9090909090909091
het	0.7
het	0.6153846153846154
het	0.64
het	0.5294117647058824
het	0.6538461538461539
het	0.35714285714285715
het	0.6363636363636364
het	0.2857142857142857
het	0.45
het	0.5714285714285714
het	0.0
het	0.6666666666666666
het	0.5277777777777778
het	0.5116279069767442
het	0.4857142857142857
het	0.25
het	0.6153846153846154
het	0.6875
het	0.375
het	0.6153846153846154
het	0.47368421052631576
het	0.4166666666666667
het	0.6296296296296297
het	0.3
het	0.1
het	0.625
het	0.34375
het	0.7
het	0.5238095238095238
het	0.5
het	0.6086956521739131
het	0.6
het	0.5714285714285714
het	0.09090909090909091
het	0.0
het	0.45
het	0.2857142857142857
het	0.9
het	0.46153846153846156
het	0.5833333333333334
het	0.38461538461538464
het	0.782608695652174
het	0.7
het	0.5384615384615384
het	0.5714285714285714
het	0.5
het	0.625
het	0.38461538461538464
het	0.07142857142857142
het	0.3
het	0.5172413793103449
het	0.47368421052631576
het	0.35294117647058826
het	0.7
het	0.391304347826087
het	0.3
het	0.8235294117647058
het	0.25
het	0.6923076923076923
het	0.7575757575757576
het	0.31746031746031744
het	0.5
het	0.9090909090909091
het	0.5714285714285714
het	0.4
het	0.5882352941176471
het	0.5
het	0.6
het	0.6
het	0.375
het	0.8
het	0.4666666666666667
het	0.3333333333333333
het	0.45454545454545453
het	0.40425531914893614
het	0.36363636363636365
het	0.45454545454545453
het	0.6666666666666666
het	0.6
het	0.9
het	0.72
het	0.4666666666666667
het	0.5454545454545454
het	0.6296296296296297
het	0.42857142857142855
het	0.7
het	0.5
het	0.5
het	0.5333333333333333
het	0.7777777777777778
het	0.4375
het	0.7058823529411765
het	0.18181818181818182
het	0.5714285714285714
het	0.7272727272727273
het	0.5454545454545454
het	0.5
het	0.6428571428571429
het	0.3
het	0.6666666666666666
het	0.42857142857142855
het	0.3
het	0.5363636363636364
het	0.44
het	0.4166666666666667
het	0.48148148148148145
het	0.6666666666666666
het	0.5526315789473685
het	0.3548387096774194
het	0.375
het	0.4166666666666667
het	0.75
het	0.7272727272727273
het	0.6470588235294118
het	0.625
het	0.2857142857142857
het	0.45454545454545453
het	0.4166666666666667
het	0.18181818181818182
het	0.6666666666666666
het	0.43564356435643564
het	0.6363636363636364
het	0.5625
het	0.45
het	0.3333333333333333
het	0.5161290322580645
het	0.20930232558139536
het	0.4
het	0.35294117647058826
het	0.6
het	0.4520547945205479
het	0.45454545454545453
het	0.3333333333333333
het	0.0
het	0.6666666666666666
het	0.7096774193548387
het	0.5
het	0.6875
het	0.09090909090909091
het	0.7333333333333333
het	0.5681818181818182
het	0.7
het	0.5
het	0.43478260869565216
het	0.7142857142857143
het	0.5714285714285714
het	0.5
het	0.7692307692307693
het	0.35714285714285715
het	0.375
het	0.36363636363636365
het	0.8
het	0.4166666666666667
het	0.7272727272727273
het	0.7368421052631579
het	0.3
het	0.2727272727272727
het	0.3888888888888889
het	0.56
het	0.9
het	0.4782608695652174
het	0.42857142857142855
het	0.14285714285714285
het	0.7
het	0.45454545454545453
het	0.4
het	0.375
het	0.6363636363636364
het	0.4666666666666667
het	0.42857142857142855
het	0.4
het	0.8461538461538461
het	0.46153846153846156
het	0.4
het	0.5714285714285714
